 model_time, Volume_sub_sim_0116, Volume_sub_obs_0116, Volume_sub_sim_0178, Volume_sub_obs_0178,
    3744,    213.06,            ,    213.34,            ,
    3745,    213.06,            ,    213.33,            ,
    3746,    213.05,            ,    213.32,            ,
    3747,    213.04,            ,    213.31,            ,
    3748,    213.03,            ,    213.30,            ,
    3749,    213.02,            ,    213.30,            ,
    3750,    213.02,            ,    213.29,            ,
    3751,    213.01,            ,    213.28,            ,
    3752,    213.00,            ,    213.27,            ,
    3753,    212.99,            ,    213.26,            ,
    3754,    212.98,            ,    213.26,            ,
    3755,    212.98,            ,    213.25,            ,
    3756,    212.97,            ,    213.24,            ,
    3757,    212.96,            ,    213.23,            ,
    3758,    212.95,            ,    213.22,            ,
    3759,    212.94,            ,    213.21,            ,
    3760,    212.93,            ,    213.21,            ,
    3761,    212.93,            ,    213.20,            ,
    3762,    212.92,            ,    213.19,            ,
    3763,    212.91,            ,    213.18,            ,
    3764,    212.90,            ,    213.17,            ,
    3765,    212.89,            ,    213.17,            ,
    3766,    212.89,            ,    213.16,            ,
    3767,    212.88,            ,    213.15,            ,
    3768,    212.87,            ,    213.14,            ,
    3769,    212.86,            ,    213.13,            ,
    3770,    212.85,            ,    213.13,            ,
    3771,    212.85,            ,    213.12,            ,
    3772,    212.84,            ,    213.11,            ,
    3773,    212.83,            ,    213.10,            ,
    3774,    212.82,            ,    213.09,            ,
    3775,    212.81,            ,    213.09,            ,
    3776,    212.81,            ,    213.08,            ,
    3777,    212.80,            ,    213.07,            ,
    3778,    212.79,            ,    213.06,            ,
    3779,    212.78,            ,    213.05,            ,
    3780,    212.77,            ,    213.05,            ,
    3781,    212.77,            ,    213.04,            ,
    3782,    212.76,            ,    213.03,            ,
    3783,    212.75,            ,    213.02,            ,
    3784,    212.74,            ,    213.01,            ,
    3785,    212.73,            ,    213.00,            ,
    3786,    212.72,            ,    213.00,            ,
    3787,    212.72,            ,    212.99,            ,
    3788,    212.71,            ,    212.98,            ,
    3789,    212.70,            ,    212.97,            ,
    3790,    212.69,            ,    212.96,            ,
    3791,    212.68,            ,    212.96,            ,
    3792,    212.68,            ,    212.95,            ,
    3793,    212.67,            ,    212.94,            ,
    3794,    212.66,            ,    212.93,            ,
    3795,    212.65,            ,    212.92,            ,
    3796,    212.64,            ,    212.92,            ,
    3797,    212.64,            ,    212.91,            ,
    3798,    212.63,            ,    212.90,            ,
    3799,    212.62,            ,    212.89,            ,
    3800,    212.61,            ,    212.88,            ,
    3801,    212.60,            ,    212.88,            ,
    3802,    212.60,            ,    212.87,            ,
    3803,    212.59,            ,    212.86,            ,
    3804,    212.58,            ,    212.85,            ,
    3805,    212.57,            ,    212.84,            ,
    3806,    212.56,            ,    212.84,            ,
    3807,    212.57,            ,    212.84,            ,
    3808,    212.58,            ,    212.85,            ,
    3809,    212.59,            ,    212.87,            ,
    3810,    212.61,            ,    212.88,            ,
    3811,    212.63,            ,    212.91,            ,
    3812,    212.65,            ,    212.94,            ,
    3813,    212.68,            ,    212.96,            ,
    3814,    212.69,            ,    212.97,            ,
    3815,    212.70,            ,    212.98,            ,
    3816,    212.74,            ,    213.02,            ,
    3817,    212.78,            ,    213.06,            ,
    3818,    212.79,            ,    213.08,            ,
    3819,    212.81,            ,    213.10,            ,
    3820,    212.82,            ,    213.11,            ,
    3821,    212.82,            ,    213.10,            ,
    3822,    212.81,            ,    213.10,            ,
    3823,    212.84,            ,    213.13,            ,
    3824,    212.89,            ,    213.19,            ,
    3825,    212.91,            ,    213.20,            ,
    3826,    212.92,            ,    213.22,            ,
    3827,    212.94,            ,    213.24,            ,
    3828,    212.99,            ,    213.29,            ,
    3829,    213.03,            ,    213.34,            ,
    3830,    213.08,            ,    213.39,            ,
    3831,    213.11,            ,    213.42,            ,
    3832,    213.14,            ,    213.45,            ,
    3833,    213.18,            ,    213.49,            ,
    3834,    213.19,            ,    213.50,            ,
    3835,    213.20,            ,    213.51,            ,
    3836,    213.21,            ,    213.52,            ,
    3837,    213.22,            ,    213.54,            ,
    3838,    213.24,            ,    213.56,            ,
    3839,    213.28,            ,    213.60,            ,
    3840,    213.32,            ,    213.64,            ,
    3841,    213.36,            ,    213.67,            ,
    3842,    213.39,            ,    213.71,            ,
    3843,    213.50,            ,    213.81,            ,
    3844,    213.60,            ,    213.92,            ,
    3845,    213.68,            ,    214.00,            ,
    3846,    213.75,            ,    214.08,            ,
    3847,    213.79,            ,    214.12,            ,
    3848,    213.82,            ,    214.15,            ,
    3849,    213.87,            ,    214.21,            ,
    3850,    213.92,            ,    214.26,            ,
    3851,    213.98,            ,    214.31,            ,
    3852,    214.05,            ,    214.39,            ,
    3853,    214.11,            ,    214.45,            ,
    3854,    214.16,            ,    214.50,            ,
    3855,    214.21,            ,    214.55,            ,
    3856,    214.25,            ,    214.59,            ,
